"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgdnno","rlgblge","rlgdnme","rlgdeno","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","feethngr","facntr","fbrncntc","mocntr","mbrncntc","ccnthum","ccrdprs","wrclmch","vteurmmb","vteubcmb","nobingnd","likrisk","liklead","sothnds","actcomp","mascfel","femifel","impbemw","trmedmw","trwrkmw","trplcmw","trmdcnt","trwkcnt","trplcnt","eqwrkbg","eqpolbg","eqmgmbg","eqpaybg","eqparep","eqparlv","freinsw","fineqpy","wsekpwr","weasoff","wlespdm","wexashr","wprtbym","wbrgwrm","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","gndr10","gndr11","gndr12","yrbrn","agea","yrbrn2","yrbrn3","yrbrn4","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","yrbrn10","yrbrn11","yrbrn12","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshipa10","rshipa11","rshipa12","rshpsts","lvgptnea","dvrcdeva","marsts","maritalb","chldhhe","domicil","paccmoro","paccdwlr","pacclift","paccnbsh","paccocrw","paccxhoc","paccnois","paccinro","paccnt","paccref","paccdk","paccna","edulvlb","eisced","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","estsz","jbspv","njbspv","wkdcorga","iorgact","wkhct","wkhtot","nacer2","tporgwk","isco08","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","edulvlpb","eiscedp","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","isco08p","emprelp","wkhtotp","edulvlfb","eiscedf","emprf14","occf14b","edulvlmb","eiscedm","emprm14","occm14b","atncrse","anctrya1","anctrya2","ipcrtiva","impricha","ipeqopta","ipshabta","impsafea","impdiffa","ipfrulea","ipudrsta","ipmodsta","ipgdtima","impfreea","iphlppla","ipsucesa","ipstrgva","ipadvnta","ipbhprpa","iprspota","iplylfra","impenva","imptrada","impfuna","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",50353,"NO",1.000828,1.1555573,0.3420282,0.39523318,90,5,610,5,9,8,2,3,4,4,1,9,9,10,9,7,7,10,1,2,2,2,2,2,2,2,2,1,1,2,10,8,8,10,8,10,3,1,5,1,8,2,2,1,1,1,3,10,8,10,6,3,2,2,3,1,3,10,9,2,66,6666,2,66,6666,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",5,7,5,,2,2,0,4,5,6,0,4,0,3,3,3,1,1,3,8,6,6,6,5,4,1,2,2,2,3,1,5,3,2,2,1,6,6,6,6,6,6,6,6,,,1992,31,1994,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,3,6,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,720,7,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,2,66666,10,5,40,34,62,4,2166,2,2,6,6,3,1,9,2,720,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2512,1,40,321,3,1,5,313,4,1,3,1,12040,555555,2,5,1,5,3,6,2,2,2,3,1,2,3,2,4,3,4,2,1,5,4,0.000842,1039,15207
"ESS11e02",11,"2.0","20.11.2024",50368,"NO",1.0020181,0.7244482,0.3420282,0.24778171,180,5,300,7,6,88,2,2,3,3,3,8,8,8,7,7,6,8,1,1,1,1,1,1,1,2,2,1,2,2,8,4,4,7,7,5,1,1,4,2,4,3,4,2,2,2,7,8,7,7,6,3,3,2,2,3,3,7,7,2,66,6666,2,66,6666,3,7,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,7,4,,2,2,4,4,4,5,2,5,5,3,2,3,1,1,8,5,6,6,6,2,5,2,1,3,3,4,3,4,3,1,2,6,6,6,6,6,6,6,6,6,,,1953,70,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,66,66,66,66,66,66,66,66,66,,,66,1,2,6,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,800,7,21,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,5,2,66666,8,3,888,45,85,2,2310,2,1,2,2,1,1,6,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,510,5,1,2,421,5,1,3,2,12040,555555,1,5,2,3,4,5,5,2,3,3,3,3,3,2,88,3,6,2,3,3,5,0.000841,1053,15400
"ESS11e02",11,"2.0","20.11.2024",50370,"NO",1.0116414,1.0534179,0.3420282,0.36029863,180,5,120,8,7,9,3,3,2,3,2,10,10,10,7,7,7,9,1,2,2,2,2,2,2,2,1,2,6,6,10,8,8,10,8,7,2,2,5,2,7,2,2,2,2,2,9,9,9,10,7,4,3,2,2,2,2,10,10,1,2,1,6,66,6666,8,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,5,3,,2,1,0,0,2,5,2,0,3,3,3,3,3,1,3,6,6,6,6,1,1,1,1,2,3,4,3,2,2,2,1,2,6,6,6,6,6,6,6,6,,,1954,69,1955,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,2,2,66,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,421,5,12,0,0,0,0,0,1,0,1,0,0,0,0,6,6,2,1,2016,1,66666,3,5,2,66666,10,10,38,40,20,4,7126,2,2,6,6,1,4,3,2,421,5,0,0,0,0,0,1,0,1,0,0,0,0,0,6,2,66666,6,666,213,2,1,8,213,2,3,66,2,12040,555555,3,4,1,2,2,4,2,2,2,4,3,1,1,1,2,1,2,1,1,1,1,0.000833,1038,15178
"ESS11e02",11,"2.0","20.11.2024",50374,"NO",1.000828,1.7714112,0.3420282,0.6058726,45,5,60,5,4,4,3,2,2,3,2,7,4,5,3,4,6,6,1,2,2,2,2,2,2,2,2,1,3,8,9,6,5,9,7,6,2,1,5,1,5,3,3,2,2,2,8,5,8,9,6,3,3,2,1,2,3,7,5,2,66,6666,1,2,1,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,5,3,,2,2,8,4,5,4,2,5,5,3,1,3,3,1,3,4,6,6,6,4,5,2,1,3,3,3,8,5,2,2,2,1,6,6,6,6,6,6,6,6,,,1968,55,1963,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,2,2,66,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,213,2,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,2,66666,2,0,37,37,86,4,3251,2,2,6,6,2,2,6,1,421,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,7126,2,30,421,5,1,6,213,2,1,4,2,12040,555555,2,4,3,5,4,4,3,4,5,4,1,2,5,2,3,2,3,1,4,1,4,0.000842,1048,14847
"ESS11e02",11,"2.0","20.11.2024",50411,"NO",1.0020181,0.6130569,0.3420282,0.20968275,5,5,120,8,8,5,3,4,2,4,2,7,7,6,5,7,7,7,3,2,2,2,1,2,1,2,2,1,3,4,2,9,8,7,7,7,2,2,5,2,7,4,3,2,2,2,5,8,7,2,4,4,3,1,1,4,1,5,5,2,66,6666,1,1,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"FR",2007,"FRE","000",1,2,"FR",2,"FR",5,7,3,,65,1,5,3,3,5,3,1,1,3,3,3,3,1,3,5,5,6,6,1,1,1,1,3,1,4,1,5,3,3,1,2,2,6,6,6,6,6,6,6,,,1971,52,1971,2003,6666,6666,6666,6666,6666,6666,6666,,,1,2,66,66,66,66,66,66,66,,,1,1,2,66,1,6,3,0,0,0,0,0,0,1,1,0,0,0,0,720,7,18,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6,6,6666,1,66666,1,5,2,66666,6,8,38,38,46,4,2114,2,1,2,2,1,1,9,1,800,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2145,1,38,720,7,2,1,800,7,1,1,1,11000,555555,1,6,1,2,5,2,4,1,3,3,2,3,2,2,2,3,4,2,2,5,3,0.000841,1064,14912
"ESS11e02",11,"2.0","20.11.2024",50431,"NO",0.9984564,0.7270553,0.3420282,0.24867342,120,5,180,4,6,4,2,2,4,3,2,5,8,7,4,4,4,7,1,2,2,2,1,1,1,2,2,2,6,4,5,3,3,4,3,3,2,2,4,3,2,3,3,2,3,3,5,5,5,5,6,3,2,2,2,3,2,9,7,2,66,6666,1,2,1,2,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,7,4,,2,2,1,4,4,4,2,4,5,1,2,3,3,1,3,5,6,6,6,7,2,2,2,3,4,3,3,4,3,2,2,1,6,6,6,6,6,6,6,6,,,1964,59,1950,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,1,2,66,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,800,7,26,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,1,10,8,3,37,45,85,1,2310,2,2,6,6,1,1,5,2,710,7,0,0,0,0,0,1,0,0,0,0,0,0,0,66,1,2310,1,37,421,5,4,66,610,6,1,1,2,12040,555555,3,5,3,3,4,4,5,3,5,5,3,3,3,88,5,3,3,2,2,1,5,0.000844,1052,15096
"ESS11e02",11,"2.0","20.11.2024",50495,"NO",1.0116414,2.4674952,0.3420282,0.84395295,90,5,75,2,3,1,3,2,2,2,1,4,5,8,2,0,4,5,1,2,2,1,2,2,2,2,1,2,6,5,10,7,3,4,8,6,2,1,5,1,3,1,2,1,1,1,4,6,6,10,4,2,3,2,1,1,3,10,2,1,2,1,6,66,6666,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",2,4,3,,2,2,1,0,4,6,0,5,6,3,3,4,3,1,3,6,6,6,6,3,3,5,1,3,4,4,2,3,2,1,2,6,6,6,6,6,6,6,6,6,,,1939,84,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,66,66,66,66,66,66,66,66,66,,,66,2,2,5,5,1,5,0,0,0,0,0,0,0,1,0,0,0,0,113,1,7,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2019,1,66666,1,3,2,66666,10,10,37,37,56,2,9412,2,2,6,6,2,4,1,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,113,1,4,66,5555,55,1,8,2,12040,555555,2,5,1,5,2,5,2,2,2,5,2,2,3,3,5,2,3,2,2,3,4,0.000833,1058,15124
"ESS11e02",11,"2.0","20.11.2024",50522,"NO",1.000828,0.6576364,0.3420282,0.2249302,45,5,240,7,6,7,3,4,2,3,2,7,9,9,4,5,6,6,1,2,2,2,2,2,2,2,1,2,6,6,8,6,2,2,7,7,3,1,5,2,4,1,2,1,1,1,7,8,6,7,4,4,3,2,2,1,3,10,10,2,66,6666,1,2,1,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,8,3,,2,2,2,4,4,5,2,4,5,3,3,3,3,1,3,6,6,6,6,5,5,2,3,2,3,4,2,1,3,4,2,1,2,1,6,6,6,6,6,6,,,1973,50,1975,2002,2005,6666,6666,6666,6666,6666,6666,,,1,2,2,66,66,66,66,66,66,,,3,6,2,6,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,710,7,17,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,2,66666,7,4,43,50,85,2,2330,2,2,6,6,1,1,7,1,321,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,3434,1,45,213,2,1,9,313,4,1,9,1,12040,555555,3,5,3,5,4,5,1,2,3,4,3,3,5,3,6,1,3,1,3,3,4,0.000842,1050,15688
"ESS11e02",11,"2.0","20.11.2024",50574,"NO",1.0020181,0.8914978,0.3420282,0.3049174,45,5,150,5,7,5,3,4,3,3,2,8,9,8,5,4,6,8,1,2,2,1,1,2,2,2,1,1,2,4,7,4,4,7,7,7,2,2,5,2,6,2,3,1,1,1,7,7,7,7,6,1,3,2,1,3,2,8,5,1,2,1,6,66,6666,5,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,8,4,,2,1,3,4,5,5,3,3,4,3,3,3,3,1,3,3,6,6,6,1,2,1,1,3,3,3,2,4,3,2,1,2,6,6,6,6,6,6,6,6,,,1962,61,1968,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,1,2,66,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,421,5,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,1,1,9,8,37,40,68,1,5153,2,2,6,6,1,1,8,1,313,4,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2411,1,45,610,6,1,1,213,2,1,8,1,12040,555555,3,5,2,5,3,4,4,3,4,3,5,2,5,2,4,4,5,2,1,4,3,0.000841,1030,15989
"ESS11e02",11,"2.0","20.11.2024",50579,"NO",0.99609596,0.6197392,0.3420282,0.21196827,60,5,120,5,8,5,2,3,2,3,2,8,8,8,5,5,5,5,1,2,2,2,2,2,2,1,2,1,3,3,9,8,9,9,8,8,2,1,5,2,5,3,3,2,2,2,8,8,5,9,6,4,3,2,1,2,3,9,5,1,2,1,6,66,6666,4,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,6,3,,2,2,2,1,2,3,1,3,4,3,3,3,1,1,8,6,6,6,6,3,3,2,2,3,3,4,3,3,3,2,2,1,6,6,6,6,6,6,6,6,,,1948,75,1944,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,2,2,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,610,6,15,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2013,1,66666,1,1,2,66666,5,5,37,37,91,2,2622,2,2,6,6,1,4,7,2,610,6,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,113,1,1,8,113,1,3,66,2,12040,555555,3,6,2,4,5,4,3,4,3,4,1,3,4,2,4,2,2,2,3,4,5,0.00084600004,1056,15912
"ESS11e02",11,"2.0","20.11.2024",50597,"NO",0.9996408,4.0021954,0.3420282,1.3688637,120,5,600,6,7,3,2,4,2,3,2,4,7,2,2,2,8,9,1,2,2,2,2,2,2,2,2,1,2,8,9,3,2,9,9,5,5,1,5,2,10,5,5,2,2,2,8,7,7,9,5,3,2,1,1,1,3,8,6,2,66,6666,1,2,1,3,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,8,3,,2,1,0,6,4,5,4,1,1,3,3,1,1,1,2,4,5,2,6,5,5,1,2,3,3,4,2,5,5,4,1,2,1,2,6,6,6,6,6,6,,,1985,38,1985,2015,2018,6666,6666,6666,6666,6666,6666,,,1,2,2,66,66,66,66,66,66,,,1,1,2,66,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0,213,2,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,1,50,10,9,555,55,62,4,1221,2,2,6,6,3,1,9,2,620,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,99999,1,37,321,3,1,6,313,4,1,3,2,12040,555555,5,2,4,4,1,6,3,2,2,1,2,3,1,3,6,2,3,1,2,1,3,0.000843,1062,15528
"ESS11e02",11,"2.0","20.11.2024",50616,"NO",1.000828,0.8339266,0.3420282,0.2852264,180,5,180,4,7,6,2,4,2,3,3,8,8,9,7,6,8,8,1,1,1,2,2,2,1,2,2,2,6,6,8,7,3,7,4,8,1,1,5,1,8,4,5,1,1,1,8,8,7,8,6,4,3,2,2,2,3,10,8,1,2,1,6,66,6666,2,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,10,4,,1,2,4,4,5,5,0,5,4,2,2,4,1,1,8,6,6,6,6,5,5,2,4,3,2,3,2,5,5,2,2,1,6,6,6,6,6,6,6,6,,,1961,62,1961,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,1,2,66,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,321,3,13,1,0,0,0,0,1,0,0,0,0,0,0,6,6,6,6,6666,1,66666,1,3,2,66666,2,6,35,60,58,4,3431,2,2,6,6,1,4,6,1,321,3,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,213,2,1,7,213,2,3,66,2,12040,555555,1,4,1,3,4,2,1,2,2,1,2,1,2,2,3,1,3,1,2,2,2,0.000842,1048,14813
"ESS11e02",11,"2.0","20.11.2024",50678,"NO",0.9996408,0.8335039,0.3420282,0.28508183,30,5,300,5,3,4,3,4,2,3,3,4,7,7,4,4,5,6,1,1,2,1,1,2,2,1,1,2,6,4,9,5,3,5,8,8,2,1,5,1,2,2,3,1,1,1,5,5,7,8,6,4,3,2,1,3,2,9,8,1,2,1,6,66,6666,7,6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,8,3,,2,2,3,5,6,6,2,5,3,2,2,4,3,1,3,6,6,7,4,3,4,2,3,3,3,4,2,5,3,4,2,2,2,1,6,6,6,6,6,6,,,1980,43,2010,2012,1978,6666,6666,6666,6666,6666,6666,,,2,2,1,66,66,66,66,66,66,,,1,1,2,66,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,720,7,21,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,2,1,150,10,9,26,40,88,1,2635,2,2,6,6,1,1,8,1,610,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2434,1,45,421,5,1,6,321,3,1,8,1,12040,12050,1,6,2,6,4,2,3,2,5,5,4,1,6,3,4,2,5,1,3,2,4,0.000843,1046,15376
"ESS11e02",11,"2.0","20.11.2024",50698,"NO",0.99492,1.023783,0.3420282,0.35016266,0,5,60,5,5,7,4,3,4,3,1,8,8,10,7,6,5,8,1,2,2,2,2,2,1,2,1,2,6,5,10,5,7,10,6,7,2,2,5,2,8,2,3,2,2,2,7,7,7,9,6,0,3,2,1,2,1,10,8,1,2,1,6,66,6666,8,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,8,3,,88,2,0,0,6,6,3,3,6,3,3,3,3,1,3,6,5,5,6,3,4,2,3,4,4,8,2,3,3,1,2,6,6,6,6,6,6,6,6,6,,,1963,60,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,66,66,66,66,66,66,66,66,66,,,66,2,1,4,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,321,3,88,0,0,0,0,0,0,0,0,1,0,0,0,66,9,2,1,2023,1,66666,1,3,2,66666,10,8,38,38,999,4,9112,2,2,6,6,1,1,2,3,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,610,6,1,1,8888,88,2,9,2,12040,555555,2,5,1,5,4,3,3,2,4,4,2,2,5,88,5,4,5,2,2,3,4,0.000847,1047,15006
"ESS11e02",11,"2.0","20.11.2024",50734,"NO",0.9996408,0.7227297,0.3420282,0.24719393,150,5,300,8,8,7,1,3,4,3,3,8,9,6,8,7,8,9,1,1,2,2,2,2,1,2,1,2,6,4,8,7,3,7,8,8,2,1,5,2,7,3,3,2,2,2,7,7,5,8,6,5,3,2,1,2,3,9,9,2,66,6666,2,66,6666,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",2,"DK",4,8,4,,1,2,4,5,5,5,0,5,5,3,3,3,1,1,8,4,5,5,5,4,4,4,4,2,2,3,2,4,3,2,2,1,6,6,6,6,6,6,6,6,,,1958,65,1957,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,1,2,66,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,610,6,19,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,1,18,8,8,38,50,84,1,1345,2,1,2,2,1,1,10,1,610,6,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,720,7,1,2,510,5,1,3,2,12040,12010,4,6,2,5,5,4,3,2,5,5,3,2,4,4,5,2,4,2,2,2,2,0.000843,1046,15351
"ESS11e02",11,"2.0","20.11.2024",50738,"NO",1.0020181,0.8083373,0.3420282,0.27647415,60,1,6666,4,7,10,3,3,4,3,2,6,10,88,10,5,5,8,1,2,2,1,2,2,2,2,1,2,6,10,4,3,3,10,8,5,5,1,4,1,1,2,2,2,2,1,9,9,9,4,2,1,1,1,1,3,1,8,6,2,66,6666,1,2,1,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","ENG",1,1,"6666",1,"6666",4,9,4,,2,1,5,0,4,5,5,0,1,3,3,3,3,1,3,6,6,6,6,1,1,1,1,4,3,5,1,2,1,4,1,2,2,1,6,6,6,6,6,6,,,1971,52,1995,1995,2001,6666,6666,6666,6666,6666,6666,,,1,2,2,66,66,66,66,66,66,,,1,1,2,66,1,6,3,0,0,0,0,0,0,0,0,1,0,0,0,421,5,15,0,0,0,0,1,0,0,0,0,0,0,0,66,5,2,1,2002,1,66666,3,1,1,2,8,4,37,55,45,4,7231,2,2,6,6,3,1,2,2,610,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,8212,1,40,113,1,1,8,213,2,3,66,2,12040,555555,5,5,2,5,4,5,4,4,2,5,5,3,5,3,5,4,5,4,3,5,5,0.000841,1064,14929
"ESS11e02",11,"2.0","20.11.2024",50769,"NO",1.0020181,0.7571448,0.3420282,0.25896487,120,5,240,8,5,7,2,3,3,3,4,5,8,6,4,5,7,7,1,1,1,2,2,2,1,1,2,1,2,8,10,5,4,8,8,8,3,1,5,3,7,2,4,2,2,2,6,2,5,8,3,0,3,2,2,1,3,9,7,2,66,6666,1,2,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,6,3,,1,1,5,4,4,4,5,3,5,3,3,3,3,3,2,5,6,5,6,4,4,3,4,4,3,3,4,3,3,2,1,2,6,6,6,6,6,6,6,6,,,1964,59,1970,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,2,2,1,66,2,1,5,0,0,0,0,0,0,0,0,1,0,0,0,313,4,10,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,1,6,1,1,1,88,10,555,50,35,5,1120,2,1,2,2,3,2,10,1,610,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2221,1,37,213,2,2,9,213,2,3,66,1,12040,555555,2,5,88,5,5,2,5,2,1,2,2,4,5,5,2,2,5,2,3,2,3,0.000841,1064,14927
"ESS11e02",11,"2.0","20.11.2024",50775,"NO",0.9996408,0.8335039,0.3420282,0.28508183,60,5,240,5,7,6,2,3,3,3,2,8,8,10,5,6,8,9,1,2,2,2,2,2,1,2,1,1,3,7,9,6,7,9,9,7,2,2,5,2,5,3,2,2,2,2,7,7,7,9,6,4,3,2,2,1,3,10,8,1,2,1,6,66,6666,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,8,3,,33,2,2,4,6,6,1,5,5,3,3,3,3,3,3,6,6,6,6,4,4,2,2,3,3,3,2,3,4,4,2,1,1,2,6,6,6,6,6,6,,,1980,43,1979,2007,2012,6666,6666,6666,6666,6666,6666,,,1,2,2,66,66,66,66,66,66,,,1,1,2,66,1,6,3,0,0,0,0,0,0,0,0,1,0,0,0,610,6,19,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,3,2,66666,8,4,27,30,85,2,2354,2,2,6,6,1,1,9,1,720,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,1219,1,45,213,2,1,3,610,6,1,1,1,12040,555555,3,4,1,3,2,4,1,4,4,3,4,2,3,3,3,1,2,1,3,2,1,0.000843,1046,15273
"ESS11e02",11,"2.0","20.11.2024",50839,"NO",0.99609596,0.6197392,0.3420282,0.21196827,120,3,6666,8,9,6,3,2,2,1,3,5,8,10,5,5,6,6,1,2,2,2,2,2,2,2,2,1,6,8,10,7,3,9,10,6,3,1,5,3,4,1,2,2,2,2,3,5,3,10,7,2,4,2,1,1,2,10,10,2,66,6666,1,2,1,1,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",2,7,2,,2,2,2,4,6,6,0,6,6,3,3,3,3,1,3,6,6,6,6,3,4,2,2,3,4,3,2,3,2,1,2,6,6,6,6,6,6,6,6,6,,,1946,77,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,66,66,66,66,66,66,66,66,66,,,66,2,1,4,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,510,5,15,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2010,1,66666,1,3,2,66666,10,9,555,45,85,2,2341,2,2,6,6,2,4,2,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,421,5,2,4,313,4,3,66,2,12040,555555,1,4,2,5,2,2,1,2,3,2,2,1,3,3,3,1,5,1,2,1,2,0.00084600004,1056,15901
